id,names,terminals,description,switch,num_terminals,is_switched
ConnectivityNode{496132-cn},[],"[Terminal{96911-496132}, Terminal{96872-496132}, Terminal{18551688-496132}]",,None,3,False
ConnectivityNode{28777-cn},[],"[Terminal{1851-28777}, Terminal{219254-28777}]",,None,2,False
ConnectivityNode{424301-cn},[],"[Terminal{656624-424301}, Terminal{152740-424301}, Terminal{570464-424301}, Terminal{656626-424301}, Terminal{336695-424301}, Terminal{652696-424301}, Terminal{569384-424301}, Terminal{652695-424301}, Terminal{549662-424301}, Terminal{569383-424301}]",,None,10,False
ConnectivityNode{63855-cn},[],"[Terminal{31940650-63855}, Terminal{257857-63855}]",,Fuse{257857},2,True
ConnectivityNode{590169-cn},[],"[Terminal{203138-590169}, Terminal{536998-590169}, Terminal{536955-590169}]",,Disconnector{203138},3,True
ConnectivityNode{629375-cn},[],"[Terminal{17338982-629375}, Terminal{579424-629375}]",,None,2,False
ConnectivityNode{543334-cn},[],"[Terminal{124360-543334}, Terminal{17337884-543334}, Terminal{124361-543334}]",,None,3,False
ConnectivityNode{630116-cn},[],"[Terminal{17341191-630116}, Terminal{580111-630116}]",,None,2,False
ConnectivityNode{377629-cn},[],"[Terminal{17356658-377629}, Terminal{288873-377629}]",,None,2,False
ConnectivityNode{607086-cn},[],"[Terminal{18004717-607086}, Terminal{555323-607086}]",,None,2,False
ConnectivityNode{593095-cn},[],"[Terminal{540044-593095}, Terminal{18293412-593095}]",,None,2,False
ConnectivityNode{99226-cn},[],"[Terminal{282857-99226}, Terminal{164107-99226}, Terminal{580363-99226}, Terminal{455842-99226}, Terminal{164106-99226}]",,None,5,False
ConnectivityNode{33712-cn},[],"[Terminal{16227-33712}, Terminal{718436-33712}]",,Fuse{718436},2,True
ConnectivityNode{586541-cn},[],"[Terminal{552626-586541}, Terminal{532094-586541}, Terminal{583242-586541}, Terminal{559508-586541}, Terminal{727729-586541}, Terminal{140583-586541}, Terminal{583184-586541}, Terminal{532080-586541}, Terminal{19705633-586541}]",,Disconnector{727729},9,True
ConnectivityNode{620678-cn},[],"[Terminal{571293-620678}, Terminal{17339210-620678}]",,None,2,False
ConnectivityNode{441159-cn},[],"[Terminal{19175395-441159}, Terminal{81344-441159}, Terminal{357171-441159}]",,None,3,False
ConnectivityNode{471067-cn},[],"[Terminal{398917-471067}, Terminal{17347354-471067}]",,None,2,False
ConnectivityNode{327933-cn},[],"[Terminal{733924-327933}, Terminal{37010-327933}, Terminal{31917104-327933}]",,Fuse{733924},3,True
ConnectivityNode{609976-cn},[],"[Terminal{644766-609976}, Terminal{721883-609976}, Terminal{558811-609976}]",,Disconnector{721883},3,True
ConnectivityNode{97999-cn},[],"[Terminal{642464-97999}, Terminal{56379-97999}, Terminal{642465-97999}]",,None,3,False
ConnectivityNode{44172-cn},[],"[Terminal{4376-44172}, Terminal{732263-44172}]",,Fuse{732263},2,True
ConnectivityNode{250455-cn},[],"[Terminal{579436-250455}, Terminal{603447-250455}, Terminal{603448-250455}, Terminal{14435561-250455}]",,None,4,False
ConnectivityNode{597018-cn},[],"[Terminal{544542-597018}, Terminal{18007419-597018}]",,None,2,False
ConnectivityNode{62039-cn},[],"[Terminal{217029-62039}, Terminal{21016417-62039}]",,None,2,False
ConnectivityNode{307503-cn},[],"[Terminal{194136-307503}, Terminal{203137-307503}]",,Disconnector{203137},2,True
ConnectivityNode{21807-cn},[],"[Terminal{10039-21807}, Terminal{720364-21807}]",,Disconnector{720364},2,True
ConnectivityNode{306259-cn},[],"[Terminal{219481-306259}, Terminal{219482-306259}, Terminal{720353-306259}]",,Disconnector{720353},3,True
ConnectivityNode{45706-cn},[],"[Terminal{733271-45706}, Terminal{4631-45706}]",,Fuse{733271},2,True
ConnectivityNode{327970-cn},[],"[Terminal{32081618-327970}, Terminal{224238-327970}, Terminal{733978-327970}]",,Fuse{733978},3,True
ConnectivityNode{235825-cn},[],"[Terminal{17338964-235825}, Terminal{550856-235825}]",,None,2,False
ConnectivityNode{321685-cn},[],"[Terminal{718417-321685}, Terminal{21529167-321685}, Terminal{217062-321685}]",,Fuse{718417},3,True
ConnectivityNode{481712-cn},[],"[Terminal{20983255-481712}, Terminal{412546-481712}, Terminal{412547-481712}]",,None,3,False
ConnectivityNode{295139-cn},[],"[Terminal{17348400-295139}, Terminal{191699-295139}]",,None,2,False
ConnectivityNode{522921-cn},[],"[Terminal{17350072-522921}, Terminal{459775-522921}]",,None,2,False
ConnectivityNode{178487-cn},[],"[Terminal{28839117-178487}, Terminal{440344-178487}, Terminal{440343-178487}]",,None,3,False
ConnectivityNode{112717-cn},[],"[Terminal{308570-112717}, Terminal{18010888-112717}]",,None,2,False
ConnectivityNode{110826-cn},[],"[Terminal{531988-110826}, Terminal{304799-110826}, Terminal{17337735-110826}]",,None,3,False
ConnectivityNode{436048-cn},[],"[Terminal{349529-436048}, Terminal{18653372-436048}, Terminal{349528-436048}]",,None,3,False
ConnectivityNode{45854-cn},[],"[Terminal{257467-45854}, Terminal{22539-45854}]",,Disconnector{257467},2,True
ConnectivityNode{39994-cn},[],"[Terminal{729725-39994}, Terminal{19489-39994}]",,Disconnector{729725},2,True
ConnectivityNode{41924-cn},[],"[Terminal{730886-41924}, Terminal{20495-41924}]",,Fuse{730886},2,True
ConnectivityNode{441361-cn},[],"[Terminal{17347528-441361}, Terminal{355354-441361}]",,None,2,False
ConnectivityNode{324211-cn},[],"[Terminal{47781-324211}, Terminal{220198-324211}]",,Disconnector{47781},2,True
ConnectivityNode{723130-cn},[],"[Terminal{709059-723130}, Terminal{18003587-723130}]",,None,2,False
ConnectivityNode{233184-cn},[],"[Terminal{545766-233184}, Terminal{15725456-233184}, Terminal{582956-233184}, Terminal{684974-233184}, Terminal{684979-233184}, Terminal{684978-233184}]",,None,6,False
ConnectivityNode{617429-cn},[],"[Terminal{568198-617429}, Terminal{18007389-617429}]",,None,2,False
ConnectivityNode{328738-cn},[],"[Terminal{37325-328738}, Terminal{48981-328738}]",,Disconnector{48981},2,True
ConnectivityNode{591040-cn},[],"[Terminal{182199-591040}, Terminal{182200-591040}, Terminal{538181-591040}, Terminal{583396-591040}]",,None,4,False
ConnectivityNode{16283-cn},[],"[Terminal{718367-16283}, Terminal{21481278-16283}]",,Disconnector{718367},2,True
ConnectivityNode{110594-cn},[],"[Terminal{304328-110594}, Terminal{304327-110594}, Terminal{18291754-110594}]",,None,3,False
ConnectivityNode{344914-cn},[],"[Terminal{39368-344914}, Terminal{44839-344914}]",,None,2,False
ConnectivityNode{481660-cn},[],"[Terminal{20980209-481660}, Terminal{412480-481660}]",,None,2,False
ConnectivityNode{441958-cn},[],"[Terminal{360480-441958}, Terminal{19177249-441958}, Terminal{355999-441958}]",,None,3,False
ConnectivityNode{62026-cn},[],"[Terminal{21002948-62026}, Terminal{10408820-62026}, Terminal{712914-62026}]",,Disconnector{712914},3,True
ConnectivityNode{594764-cn},[],"[Terminal{18002537-594764}, Terminal{143876-594764}]",,None,2,False
ConnectivityNode{517369-cn},[],"[Terminal{453119-517369}, Terminal{29444262-517369}, Terminal{453118-517369}]",,None,3,False
ConnectivityNode{5873-cn},[],"[Terminal{2622-5873}, Terminal{47885-5873}]",,Fuse{47885},2,True
ConnectivityNode{603957-cn},[],"[Terminal{551828-603957}, Terminal{551829-603957}]",,None,2,False
ConnectivityNode{594189-cn},[],"[Terminal{145080-594189}, Terminal{541367-594189}, Terminal{37679240-594189}]",,None,3,False
ConnectivityNode{307172-cn},[],"[Terminal{722570-307172}, Terminal{177812-307172}]",,Fuse{722570},2,True
ConnectivityNode{289171-cn},[],"[Terminal{603442-289171}, Terminal{555384-289171}, Terminal{673735-289171}, Terminal{658921-289171}, Terminal{603441-289171}, Terminal{190860-289171}, Terminal{29218246-289171}, Terminal{182251-289171}, Terminal{658922-289171}]",,None,9,False
ConnectivityNode{503479-cn},[],"[Terminal{18279372-503479}, Terminal{437330-503479}]",,None,2,False
ConnectivityNode{51885-cn},[],"[Terminal{202147-51885}, Terminal{25672-51885}]",,Disconnector{202147},2,True
ConnectivityNode{586810-cn},[],"[Terminal{544539-586810}, Terminal{544540-586810}, Terminal{532394-586810}, Terminal{19107641-586810}]",,None,4,False
ConnectivityNode{384089-cn},[],"[Terminal{17356125-384089}, Terminal{308293-384089}, Terminal{294149-384089}]",,None,3,False
ConnectivityNode{574994-cn},[],"[Terminal{519737-574994}, Terminal{38058203-574994}, Terminal{519742-574994}]",,None,3,False
ConnectivityNode{506328-cn},[],"[Terminal{440348-506328}, Terminal{28838998-506328}, Terminal{440349-506328}]",,None,3,False
ConnectivityNode{606088-cn},[],[Terminal{554281-606088}],,None,1,False
ConnectivityNode{250818-cn},[],"[Terminal{18007671-250818}, Terminal{580093-250818}]",,None,2,False
ConnectivityNode{236937-cn},[],"[Terminal{17347534-236937}, Terminal{147350-236937}]",,None,2,False
ConnectivityNode{730863-cn},[],"[Terminal{34244215-730863}, Terminal{744265-730863}]",,None,2,False
ConnectivityNode{175799-cn},[],"[Terminal{108130-175799}, Terminal{443191-175799}, Terminal{27409730-175799}, Terminal{443193-175799}]",,None,4,False
ConnectivityNode{476480-cn},[],"[Terminal{406608-476480}, Terminal{30415695-476480}]",,None,2,False
ConnectivityNode{276601-cn},[],"[Terminal{721582-276601}, Terminal{641780-276601}]",,Disconnector{721582},2,True
ConnectivityNode{642755-cn},[],"[Terminal{163536-642755}, Terminal{18008156-642755}]",,None,2,False
ConnectivityNode{383296-cn},[],"[Terminal{293423-383296}, Terminal{18276903-383296}]",,None,2,False
ConnectivityNode{234485-cn},[],"[Terminal{548355-234485}, Terminal{18558993-234485}]",,None,2,False
ConnectivityNode{23863-cn},[],"[Terminal{720307-23863}, Terminal{11107-23863}]",,Disconnector{720307},2,True
ConnectivityNode{613382-cn},[],"[Terminal{17337657-613382}, Terminal{562879-613382}]",,None,2,False
ConnectivityNode{574563-cn},[],"[Terminal{199112-574563}, Terminal{14404077-574563}, Terminal{519191-574563}]",,None,3,False
ConnectivityNode{620636-cn},[],"[Terminal{18620675-620636}, Terminal{571251-620636}]",,None,2,False
ConnectivityNode{389546-cn},[],"[Terminal{62784-389546}, Terminal{17347826-389546}]",,None,2,False
ConnectivityNode{483957-cn},[],"[Terminal{18694195-483957}, Terminal{415234-483957}]",,None,2,False
ConnectivityNode{61985-cn},[],"[Terminal{255223-61985}, Terminal{20915048-61985}]",,Fuse{255223},2,True
ConnectivityNode{597661-cn},[],"[Terminal{18002448-597661}, Terminal{144847-597661}]",,None,2,False
ConnectivityNode{8191-cn},[],"[Terminal{19364-8191}, Terminal{133867-8191}]",,None,2,False
ConnectivityNode{177036-cn},[],"[Terminal{17346431-177036}, Terminal{437518-177036}]",,None,2,False
ConnectivityNode{68738-cn},[],"[Terminal{10704838-68738}, Terminal{718370-68738}, Terminal{216997-68738}]",,Fuse{718370},3,True
ConnectivityNode{28975-cn},[],"[Terminal{603450-28975}, Terminal{562878-28975}, Terminal{13767-28975}]",,None,3,False
ConnectivityNode{109351-cn},[],"[Terminal{301873-109351}, Terminal{301874-109351}, Terminal{14422306-109351}, Terminal{63654-109351}]",,None,4,False
ConnectivityNode{318237-cn},[],"[Terminal{213097-318237}, Terminal{213098-318237}, Terminal{199884-318237}]",,Disconnector{199884},3,True
ConnectivityNode{695301-cn},[],"[Terminal{187506-695301}, Terminal{675355-695301}, Terminal{17348286-695301}]",,None,3,False
ConnectivityNode{343874-cn},[],"[Terminal{44069-343874}, Terminal{44181-343874}]",,None,2,False
ConnectivityNode{453576-cn},[],"[Terminal{18277011-453576}, Terminal{370844-453576}, Terminal{370843-453576}]",,None,3,False
ConnectivityNode{309060-cn},[],"[Terminal{187506-309060}, Terminal{675355-309060}, Terminal{728360-309060}]",,Fuse{728360},3,True
ConnectivityNode{72222-cn},[],"[Terminal{733977-72222}, Terminal{224228-72222}, Terminal{224229-72222}]",,Fuse{733977},3,True
ConnectivityNode{615132-cn},[],"[Terminal{151627-615132}, Terminal{18004567-615132}]",,None,2,False
ConnectivityNode{250988-cn},[],"[Terminal{17338946-250988}, Terminal{580420-250988}]",,None,2,False
ConnectivityNode{601929-cn},[],"[Terminal{549662-601929}, Terminal{17346581-601929}]",,None,2,False
ConnectivityNode{586475-cn},[],[Terminal{531995-586475}],,None,1,False
ConnectivityNode{52121-cn},[],"[Terminal{399084-52121}, Terminal{25790-52121}]",,None,2,False
ConnectivityNode{65725-cn},[],"[Terminal{208087-65725}, Terminal{38890259-65725}, Terminal{38890330-65725}]",,Disconnector{208087},3,True
ConnectivityNode{44174-cn},[],"[Terminal{732261-44174}, Terminal{4377-44174}]",,Fuse{732261},2,True
ConnectivityNode{109502-cn},[],"[Terminal{176910-109502}, Terminal{14422530-109502}, Terminal{302180-109502}]",,None,3,False
ConnectivityNode{584478-cn},[],"[Terminal{18008174-584478}, Terminal{530052-584478}]",,None,2,False
ConnectivityNode{337569-cn},[],"[Terminal{242162-337569}, Terminal{45018-337569}, Terminal{235878-337569}]",,None,3,False
ConnectivityNode{424519-cn},[],"[Terminal{17337681-424519}, Terminal{336919-424519}]",,None,2,False
ConnectivityNode{81764-cn},[],"[Terminal{244708-81764}, Terminal{20346465-81764}, Terminal{229459-81764}, Terminal{244709-81764}, Terminal{11155024-81764}]",,None,5,False
ConnectivityNode{46644-cn},[],"[Terminal{22949-46644}, Terminal{257869-46644}]",,Disconnector{257869},2,True
ConnectivityNode{311830-cn},[],"[Terminal{738028-311830}, Terminal{86642-311830}, Terminal{157218-311830}, Terminal{86640-311830}, Terminal{15709754-311830}, Terminal{14540034-311830}, Terminal{66656-311830}, Terminal{14525941-311830}]",,Fuse{738028},8,True
ConnectivityNode{244319-cn},[],"[Terminal{568201-244319}, Terminal{18008180-244319}]",,None,2,False
ConnectivityNode{15682-cn},[],"[Terminal{718394-15682}, Terminal{10706718-15682}, Terminal{10706743-15682}]",,Disconnector{718394},3,True
ConnectivityNode{237565-cn},[],"[Terminal{301867-237565}, Terminal{554278-237565}, Terminal{554277-237565}]",,None,3,False
ConnectivityNode{260149-cn},[],"[Terminal{542746-260149}, Terminal{656293-260149}, Terminal{603414-260149}, Terminal{182542-260149}, Terminal{174961-260149}, Terminal{579930-260149}, Terminal{174960-260149}]",,None,7,False
ConnectivityNode{68778-cn},[],"[Terminal{34532-68778}, Terminal{718437-68778}, Terminal{34531-68778}]",,Disconnector{718437},3,True
ConnectivityNode{274598-cn},[],"[Terminal{174893-274598}, Terminal{17355805-274598}]",,None,2,False
ConnectivityNode{21800-cn},[],"[Terminal{707-21800}, Terminal{399279-21800}]",,None,2,False
ConnectivityNode{245274-cn},[],"[Terminal{569910-245274}, Terminal{17338880-245274}]",,None,2,False
ConnectivityNode{344501-cn},[],"[Terminal{254320-344501}, Terminal{246059-344501}]",,Disconnector{254320},2,True
ConnectivityNode{274600-cn},[],"[Terminal{17347784-274600}, Terminal{174894-274600}]",,None,2,False
ConnectivityNode{8186-cn},[],"[Terminal{729561-8186}, Terminal{19362-8186}]",,Fuse{729561},2,True
ConnectivityNode{39899-cn},[],"[Terminal{3675-39899}, Terminal{255252-39899}]",,Disconnector{255252},2,True
ConnectivityNode{724420-cn},[],"[Terminal{710612-724420}, Terminal{18003527-724420}]",,None,2,False
ConnectivityNode{173856-cn},[],"[Terminal{431427-173856}, Terminal{428201-173856}, Terminal{22951821-173856}, Terminal{432402-173856}]",,None,4,False
ConnectivityNode{172567-cn},[],"[Terminal{428996-172567}, Terminal{23131151-172567}, Terminal{428997-172567}]",,None,3,False
ConnectivityNode{318850-cn},[],"[Terminal{213758-318850}, Terminal{714340-318850}]",,Fuse{714340},2,True
ConnectivityNode{593093-cn},[],"[Terminal{18293406-593093}, Terminal{540043-593093}]",,None,2,False
ConnectivityNode{619886-cn},[],"[Terminal{18007970-619886}, Terminal{570518-619886}]",,None,2,False
ConnectivityNode{345915-cn},[],"[Terminal{48139-345915}, Terminal{48138-345915}]",,Disconnector{48139},2,True
ConnectivityNode{453581-cn},[],"[Terminal{38552878-453581}, Terminal{370848-453581}, Terminal{370847-453581}]",,None,3,False
ConnectivityNode{633174-cn},[],"[Terminal{17337663-633174}, Terminal{157628-633174}]",,None,2,False
ConnectivityNode{41824-cn},[],"[Terminal{40193-41824}, Terminal{20442-41824}]",,None,2,False
ConnectivityNode{18053-cn},[],"[Terminal{234933-18053}, Terminal{8091-18053}]",,None,2,False
ConnectivityNode{587550-cn},[],"[Terminal{17337890-587550}, Terminal{533295-587550}]",,None,2,False
ConnectivityNode{592591-cn},[],"[Terminal{658738-592591}, Terminal{143021-592591}, Terminal{658737-592591}]",,None,3,False
ConnectivityNode{331787-cn},[],"[Terminal{246962-331787}, Terminal{11151800-331787}, Terminal{228215-331787}]",,None,3,False
ConnectivityNode{260148-cn},[],"[Terminal{18002639-260148}, Terminal{603413-260148}]",,None,2,False
ConnectivityNode{2312-cn},[],"[Terminal{202148-2312}, Terminal{11075-2312}]",,Disconnector{202148},2,True
ConnectivityNode{643785-cn},[],[Terminal{727374-643785}],,Disconnector{727374},1,True
ConnectivityNode{196026-cn},[],"[Terminal{303405-196026}, Terminal{473805-196026}, Terminal{19702532-196026}]",,None,3,False
ConnectivityNode{328023-cn},[],"[Terminal{224291-328023}, Terminal{48800-328023}]",,Disconnector{48800},2,True
ConnectivityNode{239490-cn},[],"[Terminal{558184-239490}, Terminal{636621-239490}, Terminal{547490-239490}, Terminal{654377-239490}, Terminal{636620-239490}, Terminal{147637-239490}, Terminal{140815-239490}, Terminal{29227646-239490}]",,None,8,False
ConnectivityNode{632833-cn},[],"[Terminal{18002501-632833}, Terminal{582955-632833}]",,None,2,False
ConnectivityNode{681430-cn},[],"[Terminal{658890-681430}, Terminal{17339168-681430}]",,None,2,False
ConnectivityNode{540463-cn},[],"[Terminal{480206-540463}, Terminal{17337705-540463}]",,None,2,False
ConnectivityNode{324470-cn},[],"[Terminal{729561-324470}, Terminal{20876537-324470}, Terminal{220481-324470}]",,Fuse{729561},3,True
ConnectivityNode{40531-cn},[],"[Terminal{255448-40531}, Terminal{3780-40531}]",,Disconnector{255448},2,True
ConnectivityNode{445600-cn},[],"[Terminal{19715557-445600}, Terminal{360059-445600}]",,None,2,False
ConnectivityNode{442934-cn},[],"[Terminal{17337669-442934}, Terminal{357171-442934}]",,None,2,False
ConnectivityNode{12170-cn},[],"[Terminal{24981-12170}, Terminal{234932-12170}]",,None,2,False
ConnectivityNode{62073-cn},[],"[Terminal{251568-62073}, Terminal{21082657-62073}]",,Fuse{251568},2,True
ConnectivityNode{252400-cn},[],"[Terminal{18010162-252400}, Terminal{583255-252400}]",,None,2,False
ConnectivityNode{277708-cn},[],"[Terminal{603741-277708}, Terminal{649716-277708}, Terminal{28943418-277708}, Terminal{649492-277708}, Terminal{179456-277708}, Terminal{177694-277708}]",,None,6,False
ConnectivityNode{52051-cn},[],"[Terminal{248266-52051}, Terminal{25760-52051}]",,Disconnector{248266},2,True
ConnectivityNode{477290-cn},[],"[Terminal{102459-477290}, Terminal{20460036-477290}, Terminal{102457-477290}, Terminal{407494-477290}]",,None,4,False
ConnectivityNode{109320-cn},[],"[Terminal{695962-109320}, Terminal{301804-109320}, Terminal{301805-109320}]",,None,3,False
ConnectivityNode{260139-cn},[],"[Terminal{17338652-260139}, Terminal{603397-260139}]",,None,2,False
ConnectivityNode{39879-cn},[],"[Terminal{180447-39879}, Terminal{653197-39879}, Terminal{19428-39879}]",,None,3,False
ConnectivityNode{629925-cn},[],"[Terminal{18004061-629925}, Terminal{579933-629925}]",,None,2,False
ConnectivityNode{207698-cn},[],"[Terminal{35538304-207698}, Terminal{496296-207698}, Terminal{496295-207698}]",,None,3,False
ConnectivityNode{629429-cn},[],"[Terminal{603741-629429}, Terminal{727377-629429}, Terminal{579475-629429}, Terminal{681399-629429}, Terminal{28943451-629429}]",,Disconnector{727377},5,True
ConnectivityNode{102300-cn},[],"[Terminal{17348040-102300}, Terminal{59069-102300}]",,None,2,False
ConnectivityNode{28776-cn},[],"[Terminal{1851-28776}, Terminal{636757-28776}]",,None,2,False
ConnectivityNode{250456-cn},[],"[Terminal{17341047-250456}, Terminal{579436-250456}]",,None,2,False
ConnectivityNode{632262-cn},[],"[Terminal{582329-632262}, Terminal{728410-632262}, Terminal{602471-632262}]",,Disconnector{728410},3,True
ConnectivityNode{391699-cn},[],"[Terminal{17356031-391699}, Terminal{63496-391699}]",,None,2,False
ConnectivityNode{566273-cn},[],"[Terminal{36003724-566273}, Terminal{509391-566273}]",,None,2,False
ConnectivityNode{68780-cn},[],"[Terminal{34534-68780}, Terminal{731293-68780}, Terminal{23353838-68780}, Terminal{34533-68780}]",,Fuse{731293},4,True
ConnectivityNode{629490-cn},[],"[Terminal{156371-629490}, Terminal{17341245-629490}]",,None,2,False
ConnectivityNode{310645-cn},[],"[Terminal{224242-310645}, Terminal{32085699-310645}, Terminal{206396-310645}]",,Fuse{206396},3,True
ConnectivityNode{53947-cn},[],"[Terminal{26758-53947}, Terminal{525438-53947}]",,None,2,False
ConnectivityNode{428761-cn},[],"[Terminal{341435-428761}, Terminal{17338862-428761}]",,None,2,False
ConnectivityNode{207697-cn},[],"[Terminal{458778-207697}, Terminal{30931347-207697}, Terminal{496295-207697}]",,None,3,False
ConnectivityNode{40537-cn},[],"[Terminal{417530-40537}, Terminal{19768-40537}]",,None,2,False
ConnectivityNode{496129-cn},[],"[Terminal{103341-496129}, Terminal{22945923-496129}]",,None,2,False
ConnectivityNode{240829-cn},[],"[Terminal{580083-240829}, Terminal{29218829-240829}, Terminal{603401-240829}, Terminal{560824-240829}, Terminal{117573-240829}, Terminal{580084-240829}]",,None,6,False
ConnectivityNode{213187-cn},[],"[Terminal{506885-213187}, Terminal{18009614-213187}, Terminal{128333-213187}]",,None,3,False
ConnectivityNode{104994-cn},[],"[Terminal{293425-104994}, Terminal{370846-104994}, Terminal{293426-104994}, Terminal{19229888-104994}]",,None,4,False
ConnectivityNode{117733-cn},[],"[Terminal{69042-117733}, Terminal{19109504-117733}, Terminal{68945-117733}]",,None,3,False
ConnectivityNode{260163-cn},[],"[Terminal{685939-260163}, Terminal{685940-260163}, Terminal{603445-260163}]",,None,3,False
ConnectivityNode{12171-cn},[],"[Terminal{24981-12171}, Terminal{257903-12171}]",,Disconnector{257903},2,True
ConnectivityNode{331287-cn},[],"[Terminal{260373-331287}, Terminal{227828-331287}, Terminal{227829-331287}]",,Breaker{260373},3,True
ConnectivityNode{82855-cn},[],"[Terminal{259046-82855}, Terminal{247468-82855}]",,Disconnector{259046},2,True
ConnectivityNode{109493-cn},[],"[Terminal{641945-109493}, Terminal{641946-109493}, Terminal{302168-109493}]",,None,3,False
ConnectivityNode{669524-cn},[],"[Terminal{637857-669524}, Terminal{17350132-669524}]",,None,2,False
ConnectivityNode{74010-cn},[],"[Terminal{208006-74010}, Terminal{738806-74010}, Terminal{38258-74010}, Terminal{38257-74010}, Terminal{38532464-74010}]",,Fuse{208006},5,True
ConnectivityNode{599257-cn},[],"[Terminal{17337627-599257}, Terminal{546957-599257}]",,None,2,False
ConnectivityNode{643614-cn},[],"[Terminal{18609794-643614}, Terminal{603419-643614}]",,None,2,False
ConnectivityNode{207054-cn},[],"[Terminal{495078-207054}, Terminal{501797-207054}, Terminal{35587012-207054}]",,None,3,False
ConnectivityNode{563882-cn},[],"[Terminal{506888-563882}, Terminal{36648212-563882}, Terminal{506887-563882}]",,None,3,False
ConnectivityNode{397952-cn},[],"[Terminal{18010462-397952}, Terminal{308110-397952}, Terminal{308111-397952}]",,None,3,False
ConnectivityNode{527506-cn},[],"[Terminal{465121-527506}, Terminal{465119-527506}, Terminal{31397408-527506}]",,None,3,False
ConnectivityNode{102460-cn},[],"[Terminal{30894006-102460}, Terminal{59173-102460}, Terminal{59172-102460}]",,None,3,False
ConnectivityNode{591313-cn},[],"[Terminal{17347516-591313}, Terminal{538413-591313}]",,None,2,False
ConnectivityNode{245971-cn},[],"[Terminal{153434-245971}, Terminal{18007635-245971}]",,None,2,False
ConnectivityNode{558846-cn},[],"[Terminal{35383456-558846}, Terminal{501236-558846}]",,None,2,False
ConnectivityNode{8397-cn},[],"[Terminal{19656-8397}, Terminal{255405-8397}]",,Disconnector{255405},2,True
ConnectivityNode{398393-cn},[],"[Terminal{308574-398393}, Terminal{18010900-398393}]",,None,2,False
ConnectivityNode{250564-cn},[],"[Terminal{17341215-250564}, Terminal{579641-250564}]",,None,2,False
ConnectivityNode{392047-cn},[],"[Terminal{18280912-392047}, Terminal{302172-392047}]",,None,2,False
ConnectivityNode{226321-cn},[],"[Terminal{17337741-226321}, Terminal{531989-226321}]",,None,2,False
ConnectivityNode{620676-cn},[],"[Terminal{571291-620676}, Terminal{17339204-620676}]",,None,2,False
ConnectivityNode{60281-cn},[],"[Terminal{251498-60281}, Terminal{10694526-60281}]",,Fuse{251498},2,True
ConnectivityNode{397701-cn},[],"[Terminal{65502-397701}, Terminal{691424-397701}, Terminal{18011709-397701}]",,None,3,False
ConnectivityNode{23789-cn},[],"[Terminal{11068-23789}, Terminal{202146-23789}]",,Disconnector{202146},2,True
ConnectivityNode{725713-cn},[],[Terminal{714342-725713}],,Fuse{714342},1,True
ConnectivityNode{260141-cn},[],"[Terminal{144694-260141}, Terminal{531985-260141}, Terminal{679261-260141}, Terminal{684979-260141}, Terminal{664524-260141}, Terminal{546808-260141}, Terminal{684980-260141}, Terminal{664523-260141}, Terminal{531984-260141}, Terminal{603399-260141}]",,None,10,False
ConnectivityNode{308846-cn},[],"[Terminal{685589-308846}, Terminal{727703-308846}]",,Disconnector{727703},2,True
ConnectivityNode{298622-cn},[],"[Terminal{15709327-298622}, Terminal{697049-298622}]",,None,2,False
ConnectivityNode{276472-cn},[],"[Terminal{641451-276472}, Terminal{641452-276472}, Terminal{182928-276472}, Terminal{568199-276472}, Terminal{657772-276472}, Terminal{29218708-276472}, Terminal{656675-276472}, Terminal{568198-276472}]",,None,8,False
ConnectivityNode{236642-cn},[],"[Terminal{684971-236642}, Terminal{147160-236642}, Terminal{656607-236642}, Terminal{650563-236642}, Terminal{555681-236642}, Terminal{68945-236642}, Terminal{684972-236642}]",,None,7,False
ConnectivityNode{520695-cn},[],"[Terminal{18713466-520695}, Terminal{457049-520695}]",,None,2,False
ConnectivityNode{218505-cn},[],"[Terminal{37661788-218505}, Terminal{512501-218505}, Terminal{135560-218505}, Terminal{512502-218505}]",,None,4,False
ConnectivityNode{323596-cn},[],"[Terminal{219486-323596}, Terminal{219487-323596}, Terminal{202164-323596}]",,Disconnector{202164},3,True
ConnectivityNode{16996-cn},[],"[Terminal{33526945-16996}, Terminal{37483-16996}]",,None,2,False
ConnectivityNode{46639-cn},[],"[Terminal{308293-46639}, Terminal{22947-46639}]",,None,2,False
ConnectivityNode{23861-cn},[],"[Terminal{11106-23861}, Terminal{720305-23861}]",,Disconnector{720305},2,True
ConnectivityNode{615737-cn},[],"[Terminal{17350048-615737}, Terminal{151819-615737}]",,None,2,False
ConnectivityNode{77342-cn},[],"[Terminal{235596-77342}, Terminal{38890369-77342}, Terminal{231004-77342}]",,None,3,False
ConnectivityNode{182384-cn},[],"[Terminal{447701-182384}, Terminal{15709679-182384}, Terminal{675356-182384}, Terminal{359326-182384}, Terminal{187503-182384}, Terminal{728411-182384}, Terminal{187502-182384}, Terminal{15795549-182384}]",,Fuse{728411},8,True
ConnectivityNode{392050-cn},[],"[Terminal{642474-392050}, Terminal{14422510-392050}, Terminal{302176-392050}]",,None,3,False
ConnectivityNode{38389-cn},[],"[Terminal{18657-38389}, Terminal{403431-38389}]",,None,2,False
ConnectivityNode{81113-cn},[],"[Terminal{243140-81113}, Terminal{245830-81113}, Terminal{246059-81113}]",,None,3,False
